entity_id,canonical_metabolite,all_metabolite_names,InChIKey,formula,n_studies_with_log2fc,n_effect_observations,n_up,n_down,mean_log2fc,median_log2fc,max_abs_log2fc,min_p_value,studies,dominant_direction,consistency_score,discordant,recurrent
IK_MAZWDMBCPDUFDJ-VQHVLOKHSA-N,trans-traumatic acid,trans-traumatic acid | Traumatic Acid,MAZWDMBCPDUFDJ-VQHVLOKHSA-N,C12H20O4,2,2,2,0,0.4535695655,0.4535695655,0.614357382,0.0086,38720721 | MTBLS11904,Up in PD,1,FALSE,TRUE
IK_QUOGESRFPZDMMT-YFKPBYRVSA-N,Homoarginine,Homoarginine | Homo-L-arginine | H-HoArg-OH,QUOGESRFPZDMMT-YFKPBYRVSA-N,C7H16N4O2,2,2,0,2,-0.46265860849999996,-0.46265860849999996,0.57240143,0.0172,38720721 | MTBLS11904,Down in PD,1,FALSE,TRUE
IK_GUBGYTABKSRVRQ-QKKXKWKRSA-N,lactose,lactose,GUBGYTABKSRVRQ-QKKXKWKRSA-N,C12H22O11,2,2,2,0,0.2929641945,0.2929641945,0.560714955,9.24e-4,38720721 | MTBLS11904,Up in PD,1,FALSE,TRUE
IK_QHZLMUACJMDIAE-UHFFFAOYSA-N,1-Monopalmitin,1-Monopalmitin,QHZLMUACJMDIAE-UHFFFAOYSA-N,C19H38O4,2,2,2,0,0.301569697,0.301569697,0.556522614,NA,MTBLS11904 | ST001814,Up in PD,1,FALSE,TRUE
IK_KXGVEGMKQFWNSR-LLQZFEROSA-N,deoxycholic acid,deoxycholic acid,KXGVEGMKQFWNSR-LLQZFEROSA-N,C24H40O4,2,2,2,0,0.5382521985,0.5382521985,0.552868871,0.00149,38720721 | MTBLS11904,Up in PD,1,FALSE,TRUE
IK_CWLQUGTUXBXTLF-YFKPBYRVSA-N,N-Methylproline,N-Methylproline | N-Methyl-L-proline,CWLQUGTUXBXTLF-YFKPBYRVSA-N,C6H11NO2,2,2,0,2,-0.3146539085,-0.3146539085,0.526992432,0.00297,38720721 | MTBLS11904,Down in PD,1,FALSE,TRUE
IK_CXWXQJXEFPUFDZ-UHFFFAOYSA-N,Tetralin,"Tetralin | 1,2,3,4-Tetrahydronaphthalene",CXWXQJXEFPUFDZ-UHFFFAOYSA-N,C10H12,2,2,0,2,-0.2587981005,-0.2587981005,0.512513651,NA,24167579 | MTBLS11904,Down in PD,1,FALSE,TRUE
IK_ZIYVHBGGAOATLY-UHFFFAOYSA-N,Methylmalonic Acid,Methylmalonic Acid,ZIYVHBGGAOATLY-UHFFFAOYSA-N,C4H6O4,2,2,2,0,0.3105328575,0.3105328575,0.49978212,NA,38720721 | MTBLS11904,Up in PD,1,FALSE,TRUE
IK_YBUXFQUGNPBZPS-YNBHEIDWSA-N,LPC 22:5.1,"LPC 22:5.1 | LysoPC(22:5(4Z,7Z,10Z,13Z,16Z)/0:0)",YBUXFQUGNPBZPS-YNBHEIDWSA-N,C30H52NO7P,2,2,2,0,0.42900714100000004,0.42900714100000004,0.485426827,NA,37755270 | MTBLS11904,Up in PD,1,FALSE,TRUE
IK_SRRQPVVYXBTRQK-UHFFFAOYSA-N,LPC 17:0,LPC 17:0,SRRQPVVYXBTRQK-UHFFFAOYSA-N,C25H52NO7P,2,2,2,0,0.456784609,0.456784609,0.464668267,1.2e-5,37755270 | 38720721,Up in PD,1,FALSE,TRUE
IK_SRRQPVVYXBTRQK-XMMPIXPASA-N,PC(17:0/0:0),PC(17:0/0:0) | 1-Heptadecanoyl-sn-glycero-3-phosphocholine | LysoPC(17:0/0:0),SRRQPVVYXBTRQK-XMMPIXPASA-N,C25H52NO7P,2,2,2,0,0.3997617195,0.3997617195,0.457331626,0.00358,38720721 | MTBLS11904,Up in PD,1,FALSE,TRUE
IK_QZAYGJVTTNCVMB-UHFFFAOYSA-N,Serotonin,Serotonin,QZAYGJVTTNCVMB-UHFFFAOYSA-N,C10H12N2O,2,2,0,2,-0.310115741,-0.310115741,0.434402824,0.00126,38720721 | MTBLS11904,Down in PD,1,FALSE,TRUE
IK_JPIJQSOTBSSVTP-GBXIJSLDSA-N,isothreonic acid,isothreonic acid | Threonic Acid,JPIJQSOTBSSVTP-GBXIJSLDSA-N,C4H8O5,2,2,2,0,0.34343987350000005,0.34343987350000005,0.418999465,1.37e-6,38720721 | MTBLS11904,Up in PD,1,FALSE,TRUE
IK_XOAAWQZATWQOTB-UHFFFAOYSA-N,Taurine,Taurine,XOAAWQZATWQOTB-UHFFFAOYSA-N,C2H7NO3S,2,2,0,2,-0.218912963,-0.218912963,0.415037499,0.0221,37755270 | MTBLS11904,Down in PD,1,FALSE,TRUE
IK_VXUOFDJKYGDUJI-OAQYLSRUSA-N,LPC 14:0,LPC 14:0 | LysoPC(14:0/0:0),VXUOFDJKYGDUJI-OAQYLSRUSA-N,C22H46NO7P,2,2,2,0,0.2259768845,0.2259768845,0.411426246,0.00165,37755270 | MTBLS11904,Up in PD,1,FALSE,TRUE
IK_JVTAAEKCZFNVCJ-UHFFFAOYSA-N,Lactic acid,Lactic acid,JVTAAEKCZFNVCJ-UHFFFAOYSA-N,C3H6O3,2,2,2,0,0.2118737805,0.2118737805,0.409255147,0.0226,38720721 | ST001814,Up in PD,1,FALSE,TRUE
IK_BJEPYKJPYRNKOW-UHFFFAOYSA-N,malic acid,malic acid,BJEPYKJPYRNKOW-UHFFFAOYSA-N,C4H6O5,2,2,2,0,0.357673777,0.357673777,0.389961139,0.00438,38720721 | MTBLS11904,Up in PD,1,FALSE,TRUE
IK_AYFVYJQAPQTCCC-GBXIJSLDSA-N,L-Threonine,L-Threonine,AYFVYJQAPQTCCC-GBXIJSLDSA-N,C4H9NO3,2,2,2,0,0.195744613,0.195744613,0.386074483,NA,MTBLS11904 | ST003159,Up in PD,1,FALSE,TRUE
IK_RHGKLRLOHDJJDR-BYPYZUCNSA-N,Citrulline,Citrulline | L-citrulline,RHGKLRLOHDJJDR-BYPYZUCNSA-N,C6H13N3O3,2,2,2,0,0.26041078900000003,0.26041078900000003,0.366252264,NA,24167579 | MTBLS11904,Up in PD,1,FALSE,TRUE
IK_LFUDDCMNKWEORN-ZXEGGCGDSA-N,LPC 16:1,LPC 16:1 | LysoPC(16:1(9Z)),LFUDDCMNKWEORN-ZXEGGCGDSA-N,C24H48NO7P,2,2,2,0,0.326345935,0.326345935,0.365810722,0.00153,37755270 | ST003159,Up in PD,1,FALSE,TRUE
IK_YYSFWGQAKJTHRE-MEOKJUQFSA-N,LPC 20:1,LPC 20:1 | LysoPC(20:1(11Z)/0:0),YYSFWGQAKJTHRE-MEOKJUQFSA-N,C28H56NO7P,2,2,2,0,0.3350330075,0.3350330075,0.35614381,0.00162,37755270 | MTBLS11904,Up in PD,1,FALSE,TRUE
IK_HXEACLLIILLPRG-YFKPBYRVSA-N,L-Pipecolic acid,L-Pipecolic acid,HXEACLLIILLPRG-YFKPBYRVSA-N,C6H11NO2,2,2,0,2,-0.19092783900000002,-0.19092783900000002,0.321928095,NA,28880465 | MTBLS11904,Down in PD,1,FALSE,TRUE
IK_ZHRLECIZINSPKL-AKGZTFGVSA-N,L-Cysteinylglycine disulfide,L-Cysteinylglycine disulfide,ZHRLECIZINSPKL-AKGZTFGVSA-N,C6H11NO2,2,2,0,2,-0.290878035,-0.290878035,0.312939312,9.87e-8,24167579 | 28880465,Down in PD,1,FALSE,TRUE
IK_GHVNFZFCNZKVNT-UHFFFAOYSA-N,Capric acid,Capric acid | FFA 10:0,GHVNFZFCNZKVNT-UHFFFAOYSA-N,C10H20O2,2,2,0,2,-0.1543948815,-0.1543948815,0.304006187,0.0021,33485385 | MTBLS11904,Down in PD,1,FALSE,TRUE
IK_YLWSJLLZUHSIEA-CKSUKHGVSA-N,SM d34:2,"SM d34:2 | SM(d18:2(4E,14Z)/16:0)",YLWSJLLZUHSIEA-CKSUKHGVSA-N,C39H77N2O6P,2,2,0,2,-0.23209478,-0.23209478,0.304006187,6.03e-4,37755270 | MTBLS11904,Down in PD,1,FALSE,TRUE
IK_YWDDIWXKFJEMKF-JTZVLWBESA-N,PC 34:4,PC 34:4 | GPCho(18:4/16:0),YWDDIWXKFJEMKF-JTZVLWBESA-N,C42H76NO8P,2,2,0,2,-0.221315123,-0.221315123,0.304006187,0.0221,33485385 | MTBLS11904,Down in PD,1,FALSE,TRUE
IK_GOMVPVRDBLLHQC-VEJNOCSESA-N,LPC 20:4,"LPC 20:4 | LysoPC(20:4(8Z,11Z,14Z,17Z)/0:0)",GOMVPVRDBLLHQC-VEJNOCSESA-N,C28H50NO7P,2,2,2,0,0.24277499549999998,0.24277499549999998,0.298658316,0.00185,37755270 | MTBLS11904,Up in PD,1,FALSE,TRUE
IK_XFTRTWQBIOMVPK-UHFFFAOYSA-N,Citramalic acid,Citramalic acid,XFTRTWQBIOMVPK-UHFFFAOYSA-N,C5H8O5,2,2,2,0,0.1635307155,0.1635307155,0.293558786,NA,MTBLS11904 | ST001814,Up in PD,1,FALSE,TRUE
IK_KJUNGQXFZYMUOH-FKWLWHCOSA-N,LPC 18:1.1,LPC 18:1.1 | LysoPC(P-18:1(9Z)/0:0),KJUNGQXFZYMUOH-FKWLWHCOSA-N,C26H52NO6P,2,2,2,0,0.26054089,0.26054089,0.263034406,0.00513,37755270 | MTBLS11904,Up in PD,1,FALSE,TRUE
IK_WQZGKKKJIJFFOK-GASJEMHNSA-N,glucose,glucose | D-Glucose,WQZGKKKJIJFFOK-GASJEMHNSA-N,C6H12O6,2,2,2,0,0.170936997,0.170936997,0.255802837,NA,38720721 | MTBLS11904,Up in PD,1,FALSE,TRUE
IK_LCTONWCANYUPML-UHFFFAOYSA-N,Pyruvic Acid,Pyruvic Acid,LCTONWCANYUPML-UHFFFAOYSA-N,C3H4O3,2,2,2,0,0.14660877349999998,0.14660877349999998,0.253961403,NA,MTBLS11904 | ST001814,Up in PD,1,FALSE,TRUE
IK_JNDFGLPQDFBGLR-KMCBPMHZSA-N,FFAD 22:1,FFAD 22:1,JNDFGLPQDFBGLR-KMCBPMHZSA-N,C66H125NO5,2,2,0,2,-0.161646207,-0.161646207,0.251538767,0.0014,33485385 | ST003159,Down in PD,1,FALSE,TRUE
IK_KDYFGRWQOYBRFD-UHFFFAOYSA-N,Succinic acid,Succinic acid,KDYFGRWQOYBRFD-UHFFFAOYSA-N,C4H6O4,2,2,2,0,0.1521358935,0.1521358935,0.2393117,NA,MTBLS11904 | ST001814,Up in PD,1,FALSE,TRUE
IK_ODBLHEXUDAPZAU-UHFFFAOYSA-N,isocitric acid,isocitric acid,ODBLHEXUDAPZAU-UHFFFAOYSA-N,C6H8O7,2,2,2,0,0.16493042800000002,0.16493042800000002,0.230203013,0.00949,38720721 | MTBLS11904,Up in PD,1,FALSE,TRUE
NO_INCHIKEY__ffa 18 0,FFA 18:0,FFA 18:0,NA,NA,2,2,0,2,-0.1941679385,-0.1941679385,0.200912694,0.0012,33485385 | ST003159,Down in PD,1,FALSE,TRUE
IK_ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Phenol,Phenol,ISWSIDIOOBJBQZ-UHFFFAOYSA-N,C6H6O,2,2,0,2,-0.0833967205,-0.0833967205,0.16406946,NA,28880465 | MTBLS11904,Down in PD,1,FALSE,TRUE
IK_POULHZVOKOAJMA-UHFFFAOYSA-N,lauric acid,lauric acid | Dodecanoic acid | FFA 12:0,POULHZVOKOAJMA-UHFFFAOYSA-N,C12H24O2,2,2,0,2,-0.09782847,-0.09782847,0.13606155,0.0184,33485385 | MTBLS11904,Down in PD,1,FALSE,TRUE
IK_SEALOBQTUQIVGU-QNIJNHAOSA-N,dihydroergocornine,dihydroergocornine,SEALOBQTUQIVGU-QNIJNHAOSA-N,C31H41N5O5,2,2,0,2,-0.08540548,-0.08540548,0.131313235,NA,24167579 | MTBLS11904,Down in PD,1,FALSE,TRUE
IK_QNAYBMKLOCPYGJ-REOHCLBHSA-N,L-Alanine,L-Alanine | Alanine,QNAYBMKLOCPYGJ-REOHCLBHSA-N,C3H7NO2,2,2,0,2,-0.04580987,-0.04580987,0.078664220000000007,NA,MTBLS11904 | ST001814,Down in PD,1,FALSE,TRUE
IK_UGAGPNKCDRTDHP-UHFFFAOYSA-N,"l-dopa (3,4-dihydroxy-l-phenylalanine)","l-dopa (3,4-dihydroxy-l-phenylalanine) | 16-Hydroxyhexadecanoic acid | Juniperic acid",UGAGPNKCDRTDHP-UHFFFAOYSA-N,C16H32O3,2,2,1,1,-3.5428967979999997,-3.5428967979999997,7.369087624,8.1e-7,38516193 | MTBLS11904,Discordant/tie,0.5,TRUE,TRUE
IK_PFDUUKDQEHURQC-UHFFFAOYSA-N,3-Methoxytyrosine,3-Methoxytyrosine,PFDUUKDQEHURQC-UHFFFAOYSA-N,C10H13NO4,2,2,1,1,3.259399158,3.259399158,6.552715202,5.45e-14,38720721 | MTBLS11904,Discordant/tie,0.5,TRUE,TRUE
IK_CBQJSKKFNMDLON-JTQLQIEISA-N,N-Acetyl-L-phenylalanine,N-Acetyl-L-phenylalanine | N-Acetylphenylalanine,CBQJSKKFNMDLON-JTQLQIEISA-N,C11H13NO3,2,2,1,1,1.4564000005000002,1.4564000005000002,6.206158944,1.89e-16,38720721 | MTBLS11904,Discordant/tie,0.5,TRUE,TRUE
IK_KKADPXVIOXHVKN-UHFFFAOYSA-N,4-Hydroxyphenylpyruvic acid,4-Hydroxyphenylpyruvic acid,KKADPXVIOXHVKN-UHFFFAOYSA-N,C9H8O4,2,2,1,1,-2.238816005,-2.238816005,4.53951953,5.54e-4,38720721 | MTBLS11904,Discordant/tie,0.5,TRUE,TRUE
IK_KSEBMYQBYZTDHS-HWKANZROSA-N,trans-Ferulic acid,trans-Ferulic acid | Ferulic acid,KSEBMYQBYZTDHS-HWKANZROSA-N,C10H10O4,2,2,1,1,1.6091681795,1.6091681795,3.907996238,0.00529,38720721 | ACS1517,Discordant/tie,0.5,TRUE,TRUE
IK_PMTMAFAPLCGXGK-JMTMCXQRSA-N,12-oxo-PDA,12-oxo-PDA | glucose 6-phosphate,PMTMAFAPLCGXGK-JMTMCXQRSA-N,C18H28O3,2,2,1,1,-1.8763869204999999,-1.8763869204999999,3.797021923,0.0074,38516193 | MTBLS11904,Discordant/tie,0.5,TRUE,TRUE
IK_WTJKGGKOPKCXLL-VYOBOKEXSA-N,2-Oleoyl-1-palmitoyl-sn-glycero-3-phosphocholine,2-Oleoyl-1-palmitoyl-sn-glycero-3-phosphocholine | PC(16:0/18:1(9Z)),WTJKGGKOPKCXLL-VYOBOKEXSA-N,C42H82NO8P,2,2,1,1,1.0224129425,1.0224129425,2.141759747,0.00762,38720721 | MTBLS11904,Discordant/tie,0.5,TRUE,TRUE
IK_AWDRATDZQPNJFN-VAYUFCLWSA-N,Taurodeoxycholic acid,Taurodeoxycholic acid,AWDRATDZQPNJFN-VAYUFCLWSA-N,C26H45NO6S,2,2,1,1,0.2751573705,0.2751573705,1.777331189,0.0017,ACS1517 | MTBLS11904,Discordant/tie,0.5,TRUE,TRUE
IK_SONNWYBIRXJNDC-VIFPVBQESA-N,phenylephrine,phenylephrine,SONNWYBIRXJNDC-VIFPVBQESA-N,C9H13NO2,2,2,1,1,-0.32062691749999994,-0.32062691749999994,1.621488377,2.17e-10,38720721 | MTBLS11904,Discordant/tie,0.5,TRUE,TRUE
IK_IWDCLRJOBJJRNH-UHFFFAOYSA-N,p-cresol,p-cresol,IWDCLRJOBJJRNH-UHFFFAOYSA-N,C7H8O,2,2,1,1,0.5438791935,0.5438791935,1.251567621,3.51e-9,38720721 | ST001814,Discordant/tie,0.5,TRUE,TRUE
IK_UAUDZVJPLUQNMU-KTKRTIGZSA-N,Erucamide,Erucamide,UAUDZVJPLUQNMU-KTKRTIGZSA-N,C22H43NO,2,2,1,1,0.11718957399999996,0.11718957399999996,0.99566541,0.0059,38720721 | MTBLS11904,Discordant/tie,0.5,TRUE,TRUE
IK_ZFRKQXVRDFCRJG-UHFFFAOYSA-N,3-Methylindole,3-Methylindole,ZFRKQXVRDFCRJG-UHFFFAOYSA-N,C9H9N,2,2,1,1,0.214307704,0.214307704,0.959771465,NA,24167579 | MTBLS11904,Discordant/tie,0.5,TRUE,TRUE
IK_KIDHWZJUCRJVML-UHFFFAOYSA-N,"1,4-diaminobutane","1,4-diaminobutane | Putrescine",KIDHWZJUCRJVML-UHFFFAOYSA-N,C4H12N2,2,2,1,1,0.4045965255,0.4045965255,0.862496621,NA,28880465 | 34577635,Discordant/tie,0.5,TRUE,TRUE
IK_XSXIVVZCUAHUJO-HZJYTTRNSA-N,FA 20:2,FA 20:2 | FFA 20:2,XSXIVVZCUAHUJO-HZJYTTRNSA-N,C20H36O2,2,2,1,1,0.22338902150000003,0.22338902150000003,0.842706719,0.009,33485385 | ST003159,Discordant/tie,0.5,TRUE,TRUE
IK_QUZSUMLPWDHKCJ-UHFFFAOYSA-N,Bisphenol A dimethacrylate,Bisphenol A dimethacrylate,QUZSUMLPWDHKCJ-UHFFFAOYSA-N,C23H24O4,2,2,1,1,-0.29223359449999997,-0.29223359449999997,0.798366139,NA,24167579 | MTBLS11904,Discordant/tie,0.5,TRUE,TRUE
IK_XJMMNTGIMDZPMU-UHFFFAOYSA-N,3-Methylglutaric acid,3-Methylglutaric acid | 3-Methyglutaric Acid,XJMMNTGIMDZPMU-UHFFFAOYSA-N,C6H10O4,2,2,1,1,0.246033973,0.246033973,0.771351704,0.00183,38720721 | MTBLS11904,Discordant/tie,0.5,TRUE,TRUE
IK_BYUOBSUZYQAFJM-UHFFFAOYSA-N,"6,8-Dihydroxypurine","6,8-Dihydroxypurine",BYUOBSUZYQAFJM-UHFFFAOYSA-N,C5H4N4O2,2,2,1,1,-0.26583395449999997,-0.26583395449999997,0.76121314,0.0615,28880465 | MTBLS11904,Discordant/tie,0.5,TRUE,TRUE
IK_BTCSSZJGUNDROE-UHFFFAOYSA-N,Gamma Aminobutyric acid,Gamma Aminobutyric acid | gamma-Aminobutyric acid | 4-aminobutanoic acid,BTCSSZJGUNDROE-UHFFFAOYSA-N,C4H9NO2,2,2,1,1,0.330507528,0.330507528,0.74520813,NA,MTBLS11904 | ST001814,Discordant/tie,0.5,TRUE,TRUE
IK_RGHNJXZEOKUKBD-SQOUGZDYSA-N,gluconic acid,gluconic acid,RGHNJXZEOKUKBD-SQOUGZDYSA-N,C6H12O7,2,2,1,1,-0.021376992999999955,-0.021376992999999955,0.736965594,0.00102,37755270 | 38720721,Discordant/tie,0.5,TRUE,TRUE
IK_NUJGJRNETVAIRJ-UHFFFAOYSA-N,Octanal,Octanal,NUJGJRNETVAIRJ-UHFFFAOYSA-N,C8H16O,2,2,1,1,-0.3286428435,-0.3286428435,0.715485867,NA,24167579 | MTBLS11904,Discordant/tie,0.5,TRUE,TRUE
IK_JAZBEHYOTPTENJ-JLNKQSITSA-N,FFA 20:5,FFA 20:5,JAZBEHYOTPTENJ-JLNKQSITSA-N,C20H30O2,2,2,1,1,-0.23059191250000002,-0.23059191250000002,0.713118852,0.0014,33485385 | ST003159,Discordant/tie,0.5,TRUE,TRUE
IK_BITHHVVYSMSWAG-KTKRTIGZSA-N,FFAD 20:1,FFAD 20:1,BITHHVVYSMSWAG-KTKRTIGZSA-N,C20H38O2,2,2,1,1,-0.318337563,-0.318337563,0.689659879,0,33485385 | ST003159,Discordant/tie,0.5,TRUE,TRUE
IK_OUYCCCASQSFEME-QMMMGPOBSA-N,L-Tyrosine,L-Tyrosine,OUYCCCASQSFEME-QMMMGPOBSA-N,C9H11NO3,2,2,1,1,0.257487205,0.257487205,0.688702133,NA,28880465 | MTBLS11904,Discordant/tie,0.5,TRUE,TRUE
IK_SRSXLGNVWSONIS-UHFFFAOYSA-N,Benzenesulfonic acid,Benzenesulfonic acid,SRSXLGNVWSONIS-UHFFFAOYSA-N,C6H6O3S,2,2,1,1,0.04245392950000004,0.04245392950000004,0.684369929,0.0028,37755270 | 38720721,Discordant/tie,0.5,TRUE,TRUE
IK_QUNWUDVFRNGTCO-UHFFFAOYSA-N,para-xanthine,para-xanthine | paraxanthine,QUNWUDVFRNGTCO-UHFFFAOYSA-N,C7H8N4O2,2,2,1,1,0.20423854950000003,0.20423854950000003,0.680774426,0.3292,38720721 | ACS1517,Discordant/tie,0.5,TRUE,TRUE
IK_IVEOBKYBCRMTLK-ZPMDXPHCSA-N,FFA 20:3,FFA 20:3,IVEOBKYBCRMTLK-ZPMDXPHCSA-N,C70H129N2O7P,2,2,1,1,-0.075456684,-0.075456684,0.666576266,0,33485385 | ST003159,Discordant/tie,0.5,TRUE,TRUE
IK_YUFFSWGQGVEMMI-JLNKQSITSA-N,FFA 22:5,FFA 22:5,YUFFSWGQGVEMMI-JLNKQSITSA-N,C22H34O2,2,2,1,1,-0.25025653999999997,-0.25025653999999997,0.666576266,2e-4,33485385 | ST003159,Discordant/tie,0.5,TRUE,TRUE
IK_RWCOTTLHDJWHRS-YUMQZZPRSA-N,Pro-Pro,Pro-Pro | Prolylproline,RWCOTTLHDJWHRS-YUMQZZPRSA-N,C10H16N2O3,2,2,1,1,-0.27554418999999997,-0.27554418999999997,0.634867407,0.0012,38720721 | MTBLS11904,Discordant/tie,0.5,TRUE,TRUE
IK_GMSNIKWWOQHZGF-UHFFFAOYSA-N,3-Methylxanthine,"3-Methylxanthine | 3-methyl-7H-purine-2,6-dione | Methylxanthine",GMSNIKWWOQHZGF-UHFFFAOYSA-N,C6H6N4O2,2,2,1,1,-0.2036950555,-0.2036950555,0.621488377,0.00444,28880465 | MTBLS11904,Discordant/tie,0.5,TRUE,TRUE
IK_PQNASZJZHFPQLE-LURJTMIESA-N,N(6)-Methyllysine,N(6)-Methyllysine,PQNASZJZHFPQLE-LURJTMIESA-N,C11H12N2O2,2,2,1,1,-0.15438103300000003,-0.15438103300000003,0.621488377,0.00291,28880465 | MTBLS11904,Discordant/tie,0.5,TRUE,TRUE
IK_MVOYJPOZRLFTCP-UHFFFAOYSA-N,1-Methylxanthine,1-Methylxanthine,MVOYJPOZRLFTCP-UHFFFAOYSA-N,C6H6N4O2,2,2,1,1,-0.190431334,-0.190431334,0.556393349,0.00158,38720721 | MTBLS11904,Discordant/tie,0.5,TRUE,TRUE
IK_WLJVXDMOQOGPHL-UHFFFAOYSA-N,phenylacetic acid,phenylacetic acid,WLJVXDMOQOGPHL-UHFFFAOYSA-N,C8H8O2,2,2,1,1,0.02738927899999999,0.02738927899999999,0.509949146,3.69e-4,38720721 | MTBLS11904,Discordant/tie,0.5,TRUE,TRUE
IK_NGEWQZIDQIYUNV-UHFFFAOYSA-N,2-Hydroxy-3-methylbutyric acid,2-Hydroxy-3-methylbutyric acid,NGEWQZIDQIYUNV-UHFFFAOYSA-N,C5H10O3,2,2,1,1,0.1623896405,0.1623896405,0.504293938,0.0184,38720721 | ST001814,Discordant/tie,0.5,TRUE,TRUE
IK_MDQKYGOECVSPIW-UHFFFAOYSA-N,chlorothalonil-4-hydroxy,"chlorothalonil-4-hydroxy | 2,4,5-Trichloro-6-Hydroxybenzene-1,3-Dicarbonitrile",MDQKYGOECVSPIW-UHFFFAOYSA-N,C8HCl3N2O,2,2,1,1,-0.230536399,-0.230536399,0.498178735,0.0416,38720721 | MTBLS11904,Discordant/tie,0.5,TRUE,TRUE
IK_OQWOHRPOYAVIOK-UHFFFAOYSA-N,carnitine 10:1,carnitine 10:1,OQWOHRPOYAVIOK-UHFFFAOYSA-N,C17H31NO4,2,2,1,1,-0.167959427,-0.167959427,0.49410907,0.0078,33485385 | ST003159,Discordant/tie,0.5,TRUE,TRUE
IK_AGPKZVBTJJNPAG-UHFFFAOYNA-N,Isoleucine,Isoleucine,AGPKZVBTJJNPAG-UHFFFAOYNA-N,C6H13NO2,2,2,1,1,-0.2255342475,-0.2255342475,0.454031631,0.0055,37755270 | ST001814,Discordant/tie,0.5,TRUE,TRUE
IK_SOECUQMRSRVZQQ-UHFFFAOYSA-N,Ubiquinone 1,Ubiquinone 1,SOECUQMRSRVZQQ-UHFFFAOYSA-N,C14H18O4,2,2,1,1,-0.07390814949999999,-0.07390814949999999,0.454031631,0.003,33485385 | ST003159,Discordant/tie,0.5,TRUE,TRUE
NO_INCHIKEY__ffa 18 2,FFA 18:2,FFA 18:2,NA,NA,2,2,1,1,-0.06919101149999998,-0.06919101149999998,0.454031631,0.0106,33485385 | ST003159,Discordant/tie,0.5,TRUE,TRUE
IK_LVNITLZCNUEXQK-UTJQPWESSA-N,carnitine 14:2,carnitine 14:2,LVNITLZCNUEXQK-UTJQPWESSA-N,C21H37NO5,2,2,1,1,-0.124752153,-0.124752153,0.434402824,0.0034,33485385 | ST003159,Discordant/tie,0.5,TRUE,TRUE
IK_PETYOUXDCHQKTQ-QXPKXGMISA-N,carnitine 12:1,carnitine 12:1,PETYOUXDCHQKTQ-QXPKXGMISA-N,C19H35NO4,2,2,1,1,-0.13410413849999997,-0.13410413849999997,0.415037499,0.0014,33485385 | ST003159,Discordant/tie,0.5,TRUE,TRUE
IK_AFENDNXGAFYKQO-UHFFFAOYSA-N,2-hydroxybutyric acid,2-hydroxybutyric acid,AFENDNXGAFYKQO-UHFFFAOYSA-N,C4H8O3,2,2,1,1,-0.12706177600000002,-0.12706177600000002,0.40927823,0.00472,38720721 | ST001814,Discordant/tie,0.5,TRUE,TRUE
IK_CDAISMWEOUEBRE-UHFFFAOYSA-N,Myoinositol,Myoinositol,CDAISMWEOUEBRE-UHFFFAOYSA-N,C6H12O6,2,2,1,1,-0.1393655265,-0.1393655265,0.395928676,0.0264,33485385 | ST003159,Discordant/tie,0.5,TRUE,TRUE
IK_HPHUVLMMVZITSG-LURJTMIESA-N,Levetiracetam,Levetiracetam,HPHUVLMMVZITSG-LURJTMIESA-N,C8H14N2O2,2,2,1,1,-0.18924133399999998,-0.18924133399999998,0.382701517,0.00197,38720721 | MTBLS11904,Discordant/tie,0.5,TRUE,TRUE
IK_GTZCVFVGUGFEME-HNQUOIGGSA-N,Trans-Aconitic Acid,Trans-Aconitic Acid,GTZCVFVGUGFEME-HNQUOIGGSA-N,C6H6O6,2,2,1,1,0.16457666250000003,0.16457666250000003,0.378052107,NA,MTBLS11904 | ST001814,Discordant/tie,0.5,TRUE,TRUE
IK_YWWVWXASSLXJHU-WAYWQWQTSA-N,Myristoleic acid,Myristoleic acid | 9-Tetradecenoic acid | FFA 14:1,YWWVWXASSLXJHU-WAYWQWQTSA-N,C14H26O2,2,2,1,1,-0.0527177945,-0.0527177945,0.377069649,0.01,33485385 | ST003159,Discordant/tie,0.5,TRUE,TRUE
IK_FUJLYHJROOYKRA-UHFFFAOYSA-N,carnitine 12:0,carnitine 12:0,FUJLYHJROOYKRA-UHFFFAOYSA-N,C19H37NO4,2,2,1,1,-0.123634519,-0.123634519,0.358453971,0.0022,33485385 | ST003159,Discordant/tie,0.5,TRUE,TRUE
NO_INCHIKEY__ffa 19 1,FFA 19:1,FFA 19:1,NA,NA,2,2,1,1,-0.15550841899999998,-0.15550841899999998,0.358453971,0.0179,33485385 | ST003159,Discordant/tie,0.5,TRUE,TRUE
IK_NIDVTARKFBZMOT-PEBGCTIMSA-N,N-Acetylcytidine,N-Acetylcytidine | N4-Acetylcytidine,NIDVTARKFBZMOT-PEBGCTIMSA-N,C11H15N3O6,2,2,1,1,-0.15520732350000002,-0.15520732350000002,0.312939312,0.00268,38720721 | MTBLS11904,Discordant/tie,0.5,TRUE,TRUE
IK_ASWBNKHCZGQVJV-HSZRJFAPSA-N,LysoPC(16:0),LysoPC(16:0) | LysoPC(16:0/0:0) | PC(16:0/0:0),ASWBNKHCZGQVJV-HSZRJFAPSA-N,C24H50NO7P,2,2,1,1,0.04805169000000001,0.04805169000000001,0.297910512,NA,MTBLS11904 | ST003159,Discordant/tie,0.5,TRUE,TRUE
